Days per month,Minuter per login,Lowest level completed,Customer added,Stories watched,Stories completed,Churn
11,41,6,24,136.3,98.82390988,0
26,85,7,15,415.375,362.8054765,0
12,88,5,9,119.8,93.45981469,0
15,75,4,34,479.125,358.0493079,0
19,41,6,39,380.7625,322.9878745,0
31,52,5,45,907.75,738.0551682,0
17,42,5,44,393.7,321.7313952,0
9,92,5,44,456.4,369.7403225,0
21,57,5,44,659.35,506.421045,0
21,44,8,16,185.8,165.5499628,0
31,49,4,39,741.5125,598.1014449,0
13,47,6,44,337.05,261.7722961,0
14,79,4,46,636.95,501.2675297,0
10,77,6,40,386,286.9145329,0
8,41,4,43,177.3,144.9325144,0
11,84,6,31,359.05,271.0690698,0
19,84,5,40,799,646.6331858,0
14,81,6,43,610.525,457.8810116,0
16,49,7,38,373.4,299.2447436,0
18,87,4,46,901.45,688.7525162,0
18,104,6,28,656.2,518.4594184,0
18,82,6,26,480.7,393.4622224,0
28,89,5,32,997.8,831.2497774,0
9,36,5,5,21.25,17.02757432,0
21,47,5,26,321.775,252.8814473,0
13,88,5,42,601.6,437.199665,0
11,82,6,28,316.7,243.5347178,0
15,89,4,43,718.5625,557.0427118,0
9,78,6,27,237.925,175.9357245,0
11,81,6,44,491.05,356.461512,0
28,81,6,43,1220.05,961.7308902,0
8,80,6,38,305,249.296474,0
10,39,4,41,200.875,158.7784356,0
22,42,4,40,463,334.9514423,0
30,54,4,33,669.25,511.1478453,0
18,82,7,37,683.65,588.1301544,1
28,80,3,32,897,737.7491235,0
17,89,6,36,681.85,566.6394547,0
14,87,6,46,701.35,520.6753285,0
18,77,6,42,728.65,599.6828199,0
27,96,4,33,1070.2,828.874175,0
12,83,4,34,424.3,331.9437574,0
19,56,4,42,559.6,469.035643,0
27,78,3,38,1001.35,837.5896028,0
1,46,6,38,22.85,16.78027504,0
30,35,4,46,604.75,457.6787397,0
17,91,5,41,793.8375,595.3655114,0
23,51,5,17,250.2625,207.2614895,0
11,85,6,31,363.3125,296.9804109,0
28,53,6,44,817.2,656.0089554,0
12,10,6,31,47.5,42.78238275,0
14,81,5,36,511.3,413.4383859,0
13,75,5,43,525.0625,430.9600233,0
30,8,4,43,130,93.42926251,0
1,94,4,45,53.875,42.47388567,0
4,86,6,43,185.9,155.0774591,0
22,75,4,23,475.375,412.9388249,0
15,85,4,44,702.25,532.582703,0
13,87,5,46,651.325,523.5885671,0
9,41,4,45,208.5625,155.2493321,0
9,84,3,18,171.1,144.6479915,0
18,45,3,36,365.5,286.0182986,0
4,94,5,42,198.4,158.5700964,0
10,69,6,33,285.625,241.6971966,0
11,83,4,38,434.675,332.6968606,0
12,75,5,27,304.75,231.210903,0
13,4,4,32,21.8,16.65926534,0
24,5,6,11,17.5,15.54094482,1
8,47,6,40,189,159.1489883,0
16,51,5,42,429.4,333.642191,0
16,111,6,38,844.6,670.311352,1
19,12,4,46,132.1,113.0202518,0
18,40,5,34,307,214.1218903,0
11,81,6,46,513.325,412.3608308,0
19,45,5,42,449.875,385.2945194,0
26,82,4,42,1120.3,854.9195597,0
17,88,5,43,805.1,602.1665965,0
4,48,6,45,109,86.27737237,0
17,45,6,46,440.875,368.4013092,0
4,87,7,34,148.9,129.0109073,0
13,7,6,36,41.95,37.40983867,0
22,77,5,43,911.525,722.8095241,0
11,75,4,41,423.8125,324.9301281,0
15,71,4,41,546.8125,415.8901593,0
28,80,4,20,561,472.1831558,0
21,41,4,45,485.3125,354.7107386,0
26,59,5,35,672.125,513.0047286,0
13,78,6,44,558.7,413.8361713,0
14,84,5,43,633.1,479.3286535,0
15,10,4,38,72.25,58.35829104,0
18,66,5,41,609.85,505.5027295,1
19,79,5,41,770.2625,647.2138155,1
12,87,5,27,353.35,290.6843374,0
23,96,4,16,442.6,360.3871648,0
28,78,4,46,1256.8,1070.038312,0
18,83,5,46,860.05,751.0088141,0
14,91,5,22,351.35,265.2173574,0
18,86,6,44,852.4,603.3869714,0
29,99,3,29,1041.7375,871.5699805,0
19,77,5,33,604.4875,495.497975,0
2,46,4,28,33.2,28.67044125,1
5,88,7,18,100,83.61743238,1
11,78,5,43,462.175,367.2284264,0
20,15,5,43,162.25,131.2836677,0
7,38,4,27,90.775,70.6107958,0
23,78,4,37,830.725,670.4378872,0
8,39,4,41,160.9,131.1812945,1
17,91,5,35,677.8125,561.1601202,0
23,49,3,44,620.85,525.8131777,0
17,53,4,45,507.8125,408.1847662,0
10,81,6,44,446.5,380.5137068,0
12,93,6,35,489.25,367.9562213,0
16,13,5,4,11.4,8.667636169,0
21,91,4,32,765.4,562.2451036,0
28,41,6,37,531.95,439.2939516,1
11,103,5,44,624.15,515.9749097,0
11,86,5,35,414.875,304.9800323,0
24,43,3,42,542.8,466.7377277,0
13,47,4,41,314.1375,256.5667063,0
27,52,5,27,474.85,368.5494036,0
18,46,6,43,446.05,351.0659316,0
28,83,4,41,1192.05,986.0079021,0
28,89,5,33,1028.95,830.398943,0
14,93,5,46,749.65,635.3898193,0
10,89,5,24,268,201.9156306,0
13,37,5,43,259.5375,177.5259318,0
24,80,5,36,865,706.4586335,0
23,84,6,42,1015.3,833.0472131,1
31,51,6,39,771.7375,602.7074271,0
26,87,5,46,1301.65,947.3864111,0
3,86,5,39,126.775,100.3102319,0
23,74,4,46,979.65,874.7323631,0
12,85,3,42,536.5,469.0350967,0
21,75,5,45,886.9375,684.4849682,0
18,80,6,40,721,540.5963622,1
8,88,6,45,397,293.4892912,0
11,78,5,38,408.55,324.0176804,0
21,49,5,29,374.0125,297.5770103,0
16,80,4,45,721,579.1237554,0
12,83,7,46,573.7,471.1446083,0
13,48,5,44,344.2,250.2850632,0
10,86,6,44,474,418.8263384,0
11,98,6,37,499.575,427.9961735,0
7,86,5,40,302,249.7880722,0
19,95,4,35,790.6875,609.7813038,0
7,90,5,44,347.5,257.5852745,0
20,90,5,43,968.5,805.404488,0
17,44,4,42,393.7,344.4784932,0
19,78,5,33,612.325,490.9555529,0
20,97,5,21,510.25,402.8331377,0
15,68,4,17,217.75,171.4767925,0
14,82,4,19,273.65,232.2528214,0
30,107,3,42,1686.25,1319.43333,0
31,76,3,39,1149.55,963.8483352,0
13,55,6,37,331.6875,250.5043546,0
10,76,5,45,428.5,309.6945746,0
17,72,6,40,613,493.8920218,0
18,91,4,44,901.9,747.4200535,0
15,102,5,22,421.75,345.4613341,0
13,94,6,33,505.075,379.1179771,0
14,93,5,46,749.65,639.0887112,0
4,91,5,0,1,0.776352433,0
11,94,5,20,259.5,205.640935,0
6,89,5,24,161.2,129.2438637,0
9,31,6,35,123.0625,100.553965,0
8,43,4,35,151.5,137.1874381,0
23,98,5,45,1268.875,925.6527552,0
18,85,6,44,842.5,646.482242,0
29,90,4,41,1338.625,1102.76861,0
14,98,6,30,515.5,410.5760758,0
20,53,5,41,544.25,449.5032058,0
9,73,5,46,378.775,310.596744,0
18,83,5,34,635.95,506.7202831,0
7,71,5,15,94.1875,73.63986986,0
10,66,6,37,306.25,254.1691304,0
10,76,5,14,134,120.0152942,0
9,79,6,35,312.0625,252.243225,0
14,35,5,37,227.625,193.4004343,0
9,84,3,43,407.35,345.1206412,0
7,89,4,0,1,0.808780952,0
13,89,6,41,593.9625,482.5976084,0
31,41,5,13,207.5375,161.1431267,0
15,43,5,46,371.875,294.7093309,0
14,83,5,45,654.625,549.0907898,0
30,81,6,37,1124.875,1025.683638,0
12,71,3,23,245.95,201.1060946,0
15,105,5,38,749.125,629.68923,1
20,37,6,32,297,251.1748283,0
23,79,5,40,909.5,697.7195844,0
9,43,5,46,223.525,182.76484,0
31,101,6,32,1253.4,1005.731917,0
8,75,4,29,218.5,178.5863291,0
9,42,6,41,194.725,158.220256,0
24,109,6,38,1243.6,1118.32037,0
21,88,7,43,994.3,738.954465,0
4,52,3,44,115.4,100.7223571,0
10,86,6,41,441.75,335.9636914,0
3,92,5,43,149.35,120.6965045,0
17,40,6,30,256,187.1303737,0
16,100,5,46,921,796.6808086,0
16,85,6,40,681,524.4503991,0
10,89,5,45,501.625,354.3449745,0
8,90,5,45,406,297.2390269,0
8,77,6,7,54.9,41.66447131,0
20,91,5,33,751.75,612.9017849,0
13,91,4,35,518.5625,373.8377265,0
10,88,3,46,507,420.115532,0
14,82,5,38,546.3,438.7727805,0
16,90,3,44,793,660.4618498,0
10,92,5,31,357.5,267.2366864,0
24,46,5,33,456.4,353.2745707,0
19,78,7,5,93.625,81.69049268,0
16,52,6,43,448.2,344.1042503,0
13,99,4,32,515.8,416.4350956,0
3,90,6,35,119.125,89.75828714,1
11,86,4,39,462.175,343.4213675,0
15,73,5,5,69.4375,57.97794071,0
10,97,6,24,292,221.6581645,1
20,71,6,42,746.5,577.6253103,0
12,33,5,27,134.65,105.6667537,0
13,42,5,46,314.95,257.100691,0
17,88,4,45,842.5,657.8958346,0
14,76,6,45,599.5,428.92846,0
13,50,6,43,350.375,310.2504371,0
13,39,6,44,279.85,249.6161855,0
13,79,6,37,475.9875,375.3050441,0
8,44,5,35,155,129.3955245,0
18,42,6,31,293.95,227.5952921,0
1,77,5,43,42.3875,33.98180119,1
13,86,5,39,546.025,421.4052866,0
29,70,7,35,889.125,765.3630763,0
12,51,3,34,261.1,210.858685,0
20,74,5,45,833.5,673.9928223,0
22,48,4,33,436.6,361.3075591,0
16,81,4,41,665.2,529.921338,0
16,35,6,23,162,126.1784921,0
16,72,5,45,649,528.129953,0
11,79,5,27,294.2875,242.6487919,0
17,102,7,18,391.15,326.8837857,0
13,62,5,44,444.3,413.0551962,0
14,76,6,36,479.8,357.8151142,0
13,40,5,30,196,154.2386682,0
13,87,6,42,594.775,490.8879581,0
21,91,5,36,860.95,615.7659246,0
11,81,4,43,479.9125,373.3106834,0
10,4,5,38,20,15.2128196,1
15,44,6,32,265,222.2638026,0
13,39,3,33,210.1375,180.0861535,0
14,95,6,34,566.25,465.8395311,0
15,94,5,38,670.75,554.1428664,0
15,84,6,34,536.5,412.1886636,0
30,65,6,39,951.625,868.0325464,0
22,100,6,38,1046,966.8932526,0
28,55,4,46,886.5,784.5938967,0
18,5,5,42,48.25,35.75175621,1
22,10,6,23,64.25,49.20020254,0
17,76,4,34,550.1,488.7381537,0
16,84,5,21,353.8,293.0322628,0
28,87,5,45,1371.25,1112.002495,0
31,77,3,45,1343.6875,938.6150483,0
18,97,5,39,852.175,692.0648562,1
14,43,4,44,332.1,300.2730253,0
11,81,5,30,335.125,263.6217363,0
11,34,5,40,188,153.3420019,0
13,44,4,33,236.95,198.9357998,0
12,81,4,46,559.9,413.8817744,0
15,46,5,15,130.375,104.3999023,0
12,83,4,34,424.3,356.6279957,0
30,46,4,42,725.5,659.1312461,0
22,85,7,45,1052.875,835.779426,0
14,86,4,17,256.85,209.3044944,0
18,89,5,36,721.9,604.3637658,0
10,73,4,36,329.5,276.6072775,0
17,80,7,37,630,537.7413227,0
9,99,5,40,446.5,344.882282,0
16,78,5,0,1,0.742194416,0
27,77,6,35,910.5625,788.1395991,0
10,44,6,38,210,172.2278024,0
14,35,7,39,239.875,203.2922105,0
13,74,5,46,554.15,362.40909,1
19,38,5,45,407.125,323.9025794,0
17,80,4,45,766,689.8082173,0
14,78,5,35,478.75,355.6296922,0
18,47,5,36,381.7,308.2763522,0
15,44,5,29,240.25,190.2435945,0
10,54,4,40,271,226.705109,0
15,8,7,41,62.5,42.72925521,1
15,86,5,43,694.375,529.1240255,0
15,41,5,32,247,187.3041984,0
16,83,5,37,615.2,488.3432627,0
14,87,5,46,701.35,516.1778279,0
24,87,4,41,1071.1,784.6565213,0
16,100,6,30,601,423.5082995,0
18,96,5,43,929.8,767.0477827,0
20,86,5,38,818,708.1320506,0
15,72,6,46,622,482.6593166,0
8,49,5,45,221.5,165.2418402,0
2,41,5,45,47.125,37.00188665,0
19,83,5,37,730.3625,612.1470261,0
15,46,7,40,346,284.6788418,0
15,80,7,45,676,538.7583893,0
15,69,4,36,466.75,368.1543118,0
24,75,5,17,383.5,311.2432797,0
20,42,6,46,484,367.6712414,0
20,47,6,43,506.25,386.6976949,0
14,77,8,27,364.825,292.9839668,0
2,93,5,28,66.1,50.57426931,0
14,43,6,43,324.575,274.5868825,0
12,81,3,38,462.7,396.3380321,0
17,39,5,41,340.7875,280.6817061,0
9,93,5,38,398.575,358.9013812,0
9,43,6,44,213.85,161.4268982,0
14,84,5,46,677.2,534.0167797,0
21,88,5,30,694,620.03842,0
10,81,5,22,223.75,195.6209639,0
23,45,5,45,583.1875,429.9621094,1
12,95,5,46,656.5,568.5971029,0
21,88,3,29,670.9,500.4199052,0
27,83,6,37,1037.4625,840.8623216,0
24,89,3,35,935.5,680.6898494,0
13,90,5,44,644.5,558.2461692,0
9,52,5,38,223.3,188.8654994,0
20,79,1,38,751.5,585.9846876,0
14,82,5,43,618.05,538.2435301,0
9,95,3,31,332.3125,274.0029233,0
13,91,4,46,681.225,577.654108,0
26,97,5,26,820.65,705.7243369,0
15,43,6,43,347.6875,279.7013162,0
8,74,5,45,334,257.7620828,0
21,82,4,27,582.175,475.7231508,0
21,45,7,44,520.75,440.1290484,0
16,41,5,34,279.8,240.1410729,0
31,91,5,46,1623.075,1419.072856,0
2,53,4,45,60.625,44.05464236,0
20,84,2,41,862,693.8912338,1
9,82,6,42,388.45,289.9131408,0
15,98,5,42,772.75,650.0766321,0
17,89,5,43,814.2375,636.3589156,0
14,50,5,40,351,292.9879971,0
9,81,5,32,292.6,259.1279946,0
1,40,4,36,19,12.15442998,1
14,37,6,39,253.525,208.2690722,1
4,45,6,43,97.75,77.78326524,0
9,77,4,43,373.4875,296.4640823,0
12,82,5,40,493,378.8769033,0
12,86,6,0,1,0.895800127,0
17,53,4,37,417.7125,322.0158384,0
12,82,7,41,505.3,411.4528652,0
12,89,5,34,454.9,378.5477148,1
13,86,5,32,448.2,370.5484461,0
14,74,5,40,519,396.6857357,0
21,48,4,42,530.2,444.990916,0
21,86,6,39,881.425,820.7209058,0
14,82,4,42,603.7,465.6012882,1
15,87,6,18,294.625,228.9886873,0
10,83,4,35,364.125,296.838132,0
18,92,5,28,580.6,453.7182649,0
6,87,5,42,275.05,220.635087,0
9,90,4,44,446.5,361.1497608,0
14,89,4,43,670.725,562.496046,0
14,49,4,45,386.875,300.8921326,0
16,55,4,32,353,299.1755537,0
16,93,5,35,652,513.0900796,1
12,47,5,46,325.3,272.6816132,0
12,42,5,44,278.2,215.9369885,0
12,44,4,29,192.4,161.5391537,0
15,110,6,45,929.125,691.9921213,0
15,67,5,36,453.25,377.7111691,0
18,37,5,46,383.95,313.0982679,0
23,86,6,42,1039.45,838.3629893,0
8,77,6,34,262.8,208.5974362,0
13,87,6,36,509.95,411.9272238,0
13,78,6,32,406.6,335.1282201,0
15,91,4,38,649.375,530.2432581,0
12,87,6,34,444.7,340.0549752,0
26,97,7,20,631.5,522.3617998,0
17,84,5,42,750.7,592.5780393,0
7,42,5,36,133.3,117.9195338,0
13,90,5,43,629.875,514.6728439,0
12,48,5,29,209.8,175.3953141,0
10,40,6,45,226,191.7568761,0
13,70,5,42,478.75,391.1763296,0
13,83,6,24,324.7,278.2097816,0
13,43,5,30,210.625,156.0167291,0
11,40,5,44,243,186.9531492,0
15,85,5,44,702.25,578.317463,0
13,39,3,42,267.175,216.369349,0
12,34,5,43,220.3,176.3287489,0
15,85,5,40,638.5,538.7633488,0
18,46,5,42,435.7,364.7288239,0
15,84,6,25,394.75,322.2296378,0
28,47,4,39,642.55,521.6903193,0
27,92,5,42,1305.1,1086.752868,0
19,65,5,41,633.9375,568.9213243,0
14,49,5,45,386.875,288.6354496,0
16,83,3,41,681.6,568.0337192,1
13,47,6,45,344.6875,285.9861678,0
7,102,5,18,161.65,127.3509913,0
10,85,6,32,341,263.5153358,0
30,76,6,43,1226.5,983.8237325,0
26,88,7,22,630.2,563.6570059,0
15,53,5,14,140.125,123.9816639,0
18,84,6,39,738.1,572.1641371,0
18,95,4,41,877.375,687.7449934,0
15,50,5,38,357.25,310.3945501,0
15,81,5,46,699.625,582.7432224,0
17,97,4,43,887.3375,659.5716735,0
8,75,5,45,338.5,257.5478012,0
25,96,5,31,931,699.5203517,0
27,43,4,39,566.9875,458.022318,0
11,82,5,30,339.25,250.9745661,1
25,70,5,41,897.875,727.2602396,0
10,39,5,32,157,116.3082758,0
20,81,4,27,547.75,445.3783655,0
7,33,7,44,128.05,101.7918742,0
2,70,5,45,79.75,58.81023479,0
30,76,5,28,799,688.7595545,0
13,47,5,16,123.2,99.14797356,0
19,81,5,44,847.45,680.012007,0
1,106,5,41,55.325,42.02746569,0
11,49,3,43,290.7125,214.9249294,0
14,95,6,41,682.625,551.4020664,0
16,44,7,38,335.4,279.5517724,0
21,90,4,34,804.25,669.0719656,0
18,13,5,35,103.375,81.40294655,0
9,75,4,46,389.125,287.1919441,0
15,50,5,45,422.875,341.08976,0
16,92,3,42,773.8,678.9744665,0
15,109,6,34,695.875,558.6725018,1
16,86,5,24,413.8,322.4133853,0
13,20,5,38,124.5,99.53035026,0
11,45,4,45,279.4375,205.7194059,0
9,86,5,0,1,0.773016515,1
16,56,7,9,101.8,79.67647402,0
31,79,6,42,1286.725,1012.108571,0
16,86,7,44,757.8,550.3597373,0
15,39,5,45,330.0625,247.7429066,0
17,99,4,39,821.4625,680.7843881,0
19,36,6,44,377.2,308.1827311,0
13,91,4,46,681.225,538.9897551,0
24,88,5,42,1109.8,839.4424194,0
18,48,5,25,271,212.609926,0
27,53,5,30,537.625,430.9207134,0
17,96,6,31,633.4,524.2789206,0
14,71,6,42,522.85,386.2241751,0
18,40,5,39,352,304.9139424,0
6,78,6,40,235,182.6557878,0
11,79,3,45,489.8125,386.7639215,0
23,35,5,39,393.4375,332.5025909,0
16,44,4,37,326.6,258.9686328,0
3,60,7,46,104.5,88.18942773,0
15,85,5,24,383.5,297.038261,1
12,86,4,35,452.5,382.2464021,0
17,81,5,44,758.35,556.5432084,0
14,94,6,46,757.7,621.0372448,0
14,50,5,30,263.5,211.8193075,0
22,82,4,41,925.55,778.245116,0
13,71,5,41,474.0375,415.6179943,0
10,69,5,45,389.125,292.2466119,0
19,46,5,45,492.625,394.3580379,0
31,89,5,29,1001.1375,791.5176207,0
17,79,6,40,672.5,586.6270043,0
15,79,5,25,371.3125,255.7809274,0
15,102,5,46,880.75,699.9427624,0
26,41,4,44,587.3,457.0957796,0
14,37,5,39,253.525,199.7600913,0
13,86,5,32,448.2,373.0065247,0
16,78,4,41,640.6,529.3051029,0
10,77,6,26,251.25,198.2175495,0
12,54,4,45,365.5,259.4116273,0
19,86,5,42,858.85,653.0151795,0
10,61,5,43,328.875,284.5627363,0
11,86,4,25,296.625,227.3108654,0
21,76,4,36,719.2,551.821362,0
27,87,5,31,911.2375,805.2259921,0
12,69,5,37,383.95,314.7898135,0
13,85,5,45,622.5625,494.3180043,0
25,39,5,25,305.6875,268.2023726,0
15,6,6,34,39.25,34.99430526,0
11,52,5,38,272.7,205.9204363,0
12,50,4,45,338.5,272.3043103,0
7,85,6,33,246.4375,187.3179568,0
16,37,7,21,156.4,129.9564358,0
14,78,6,9,123.85,92.51715074,0
16,92,3,21,387.4,314.4322601,0
26,27,5,0,1,0.764371534,0
19,41,3,33,322.3375,250.7317329,0
30,13,5,44,215.5,160.3436621,0
18,46,5,43,446.05,347.5306617,0
8,42,4,43,181.6,149.6429955,0
13,91,5,33,488.9875,406.3007833,0
12,102,5,25,383.5,315.876587,0
17,82,7,28,488.9,369.5856835,0
18,58,5,40,523,364.7536588,0
29,93,5,18,607.825,472.5474103,0
10,81,4,37,375.625,267.0458508,0
12,71,5,46,490.9,340.3110956,0
11,78,5,44,472.9,365.0258227,0
12,86,4,19,246.1,206.6266629,0
14,41,6,39,280.825,229.3888517,0
15,92,5,41,708.25,577.9486151,0
12,76,5,39,445.6,334.8663426,0
20,84,5,45,946,726.8859621,0
13,45,5,14,103.375,74.1334823,1
17,42,5,27,241.975,192.1201385,0
30,85,6,43,1371.625,1148.439327,0
10,96,5,32,385,306.4165017,0
13,40,5,40,261,203.0738564,0
13,92,6,43,643.85,501.9274834,0
9,71,6,32,256.6,210.1858313,0
17,95,6,46,929.625,848.2497444,0
11,33,5,25,114.4375,81.49049272,0
12,76,3,39,445.6,367.5459442,0
15,61,5,29,332.6875,289.6680569,0
15,43,4,46,371.875,300.8397732,0
14,74,4,34,441.3,352.6178547,0
14,86,5,40,603,502.0406165,0
12,54,4,40,325,253.3388759,0
21,79,5,44,913.45,708.9704159,0
18,46,6,40,415,337.3419024,0
13,86,6,41,573.975,469.274166,0
2,47,5,41,49.175,40.15284802,1
17,75,5,46,734.125,530.2133079,1
6,114,5,46,394.3,296.5125801,0
16,34,6,35,239,187.3747879,0
19,41,6,13,127.5875,99.23927039,0
21,92,5,37,894.55,734.6064699,0
23,81,5,44,1025.65,782.4772918,0
14,82,6,41,589.35,448.5958681,0
11,88,5,37,448.7,373.7319066,0
14,59,6,46,475.95,409.5443073,0
12,92,5,30,415,313.6770246,0
21,94,4,31,765.925,604.9537385,0
18,79,5,38,676.45,534.9802481,0
17,41,5,25,218.8125,174.6002841,0
18,49,6,37,408.925,314.500669,0
6,85,3,36,230.5,195.4752724,0
20,47,4,33,388.75,273.635144,0
14,47,6,46,379.35,265.9694312,0
14,80,6,45,631,510.3430299,0
15,48,5,39,352,317.1778411,0
15,47,4,43,379.9375,287.5997311,0
10,51,4,42,268.75,226.1229511,0
0,71,6,43,1,0.681182469,1
7,87,4,42,320.725,271.4195992,0
16,87,4,36,627.4,461.6751989,1
12,34,4,45,230.5,176.8289443,0
3,73,5,30,83.125,66.57358372,0
17,104,5,33,730.3,548.09613,0
1,74,3,44,41.7,33.51390572,0
3,75,5,43,121.9375,97.26233822,0
15,53,4,39,388.5625,272.1468953,0
16,90,4,31,559,426.0585445,0
0,43,6,45,1,0.844628556,1
13,40,5,19,124.5,93.24696565,0
14,75,6,22,289.75,239.4637855,0
13,77,6,32,401.4,298.3297389,0
12,56,6,0,1,0.741531936,0
13,79,6,42,540.175,444.3619897,0
18,85,5,24,460,418.1345774,0
17,92,7,29,567.95,424.8504587,0
31,80,6,45,1396,1116.284144,0
17,72,6,46,704.8,537.3133074,0
27,81,5,41,1121.8375,918.0794133,0
14,57,5,23,230.425,197.9294628,0
17,42,4,40,358,284.259058,0
12,67,4,41,413.05,292.4989706,0
12,49,4,25,184.75,149.2220168,0
7,80,6,45,316,260.976085,0
11,91,6,39,488.9875,324.4560658,0
20,93,4,37,861.25,650.520831,0
21,96,6,38,958.6,825.0734319,0
18,79,5,45,800.875,638.751701,0
13,91,7,46,681.225,519.1566856,0
18,77,4,37,642.025,534.114123,0
17,31,4,37,244.7375,203.7674139,0
15,45,4,41,346.9375,271.7844297,0
11,74,5,42,428.35,358.9579784,0
10,99,4,34,421.75,320.0559677,0
0,85,4,27,1,0.757173372,0
17,77,6,44,720.95,594.4002927,0
19,79,6,25,470.0625,395.0429598,0
16,43,3,44,379.4,319.0382162,0
14,83,6,45,654.625,496.5310096,0
13,80,5,44,573,451.1711352,0
11,78,6,46,494.35,362.8692756,0
23,91,7,18,471.925,370.1914615,0
15,28,6,34,179.5,152.6468839,0
7,42,5,32,118.6,98.66627823,0
22,81,6,45,1003.375,751.0004159,0
16,85,4,39,664,466.8499933,0
21,103,4,41,1109.5375,811.9756327,0
16,33,6,45,298,269.7042184,0
31,59,6,41,938.3625,827.7848856,0
13,34,5,33,183.325,162.6541207,1
29,49,5,39,693.7375,596.2290676,0
22,85,5,46,1076.25,800.0074049,0
24,92,3,45,1243,1039.060149,0
13,54,6,0,1,0.817068633,0
31,98,5,42,1595.95,1341.247059,0
16,68,5,30,409,336.4183996,0
15,77,5,38,549.625,418.8223082,0
13,77,4,46,576.575,396.5214816,0
16,73,6,42,614.2,511.8684288,0
12,84,5,29,366.4,336.2196631,0
25,98,4,38,1164.75,988.5028282,1
12,72,4,38,411.4,311.5434628,0
10,36,4,37,167.5,138.9436789,0
25,32,4,46,461,324.4890233,0
17,40,5,39,332.5,265.0764255,0
9,81,7,38,347.275,309.4637209,0
18,64,5,45,649,494.2448847,0
15,91,4,44,751.75,643.0665193,0
12,77,5,22,255.1,187.211121,0
20,90,5,40,901,698.4147545,0
15,96,6,44,793,704.4645276,0
10,83,4,44,457.5,322.9532664,0
19,103,6,38,930.575,678.1226241,1
12,28,5,43,181.6,156.7114871,0
13,85,3,5,70.0625,57.41308902,0
15,5,3,45,43.1875,34.18412919,1
21,47,4,40,494.5,398.935597,0
18,53,4,33,394.525,345.3673784,0
27,87,4,27,793.7875,640.3141297,0
23,96,4,40,1105,843.063205,0
16,42,7,38,320.2,266.4129875,1
14,31,5,46,250.55,195.8070299,0
18,54,5,29,353.35,298.9547653,0
7,78,6,33,226.225,161.0567501,0
6,33,4,45,112.375,94.5792255,0
18,48,3,38,411.4,325.0430602,0
11,40,7,31,171.5,145.1849928,0
13,94,6,7,107.925,85.82745044,0
21,89,5,38,888.775,658.262378,0
24,78,5,22,515.8,381.9877868,0
22,50,7,43,592.25,472.3077091,0
15,77,4,42,607.375,453.5214618,0
16,97,6,31,602.4,528.0020628,1
17,79,5,27,454.2625,343.9968806,0
20,60,6,44,661,453.5346338,0
20,75,5,31,582.25,455.9543717,0
15,82,6,39,600.625,475.3769559,0
21,72,5,45,851.5,666.0723157,0
13,59,5,38,365.325,267.4011546,0
7,39,4,43,147.7375,109.4414059,0
17,88,4,19,356.3,275.6799594,0
14,48,4,46,387.4,305.4275526,0
10,85,6,43,457.875,383.8933839,0
11,76,5,23,241.35,204.6422306,0
16,39,7,42,328.6,260.4327345,0
11,52,4,40,287,240.7248408,0
10,86,3,40,431,333.4465213,0
10,75,6,41,385.375,294.3912336,0
17,78,4,41,680.575,553.3868499,0
18,38,4,44,377.2,331.1155518,0
21,11,2,46,133.825,105.5516731,0
17,71,5,42,634.675,490.7963528,0
22,80,6,36,793,664.6270155,0
11,42,6,34,197.35,161.3325043,0
13,85,6,44,608.75,469.4681565,0
17,78,3,28,465.1,335.7194823,0
19,80,4,46,875,650.282836,0
15,98,6,12,221.5,163.8388625,0
16,56,7,38,426.6,291.6286081,0
10,96,5,33,397,318.7117205,0
22,86,5,45,1065.25,857.1344355,0
14,97,7,44,747.9,574.1932846,1
15,80,6,45,676,588.079341,1
12,80,5,42,505,366.4046028,0
13,75,6,31,378.8125,320.8684062,0
8,92,6,24,221.8,173.8478183,0
14,87,4,43,655.675,563.9820163,0
13,88,6,40,573,453.4985694,0
21,76,4,42,838.9,616.5735964,0
8,92,5,39,359.8,291.7183305,0
15,86,5,27,436.375,343.9616699,0
31,84,5,44,1433.2,1292.998098,0
26,96,6,43,1342.6,1153.540425,0
22,46,4,40,507,451.6178008,0
24,38,6,44,502.6,455.2830298,0
11,89,5,26,319.175,244.1750607,0
8,73,4,38,278.4,230.9324044,0
18,86,3,43,833.05,664.3962769,0
13,78,4,44,558.7,438.7578898,0
23,90,5,39,1010.125,707.6779663,0
22,8,4,34,75.8,68.87619654,1
14,66,7,46,532.3,394.2462855,0
26,75,6,30,732.25,613.7831889,0
12,85,2,24,307,273.2181813,0
14,90,4,40,631,495.8410948,0
26,64,4,36,749.8,630.3548929,0
18,89,4,33,661.825,500.2777882,0
16,78,4,43,671.8,541.9178073,0
12,80,4,40,481,411.0826575,0
22,34,5,41,384.35,323.0515485,0
29,89,6,0,1,0.864507022,0
14,73,6,38,486.45,331.8426749,0
17,47,6,27,270.6625,201.4248201,0
17,104,4,4,89.4,73.53800991,0
15,48,4,35,316,260.1506714,0
18,37,4,43,358.975,238.1393635,1
0,83,5,33,1,0.834880291,0
23,85,4,27,660.8125,514.5777462,0
12,101,5,24,364.6,274.5812805,0
16,98,6,45,883,708.0861072,0
16,76,5,30,457,342.2260518,0
